content_id,client_id,rf_score,risk_tier,reason_code,action,seen_in_training,days_since_last_update,impressions_90d,avg_position,ctr
content_3302e42b9b95,client_3fdba35f04,0.7307843414880307,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,140,1.7,0.0
content_8eda489266b2,client_3fdba35f04,0.7307407111611119,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,60,3044,25.8,0.07
content_97717bfdadd0,client_3fdba35f04,0.7307356468004642,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,627,14.4,0.0
content_8e9dc8a03242,client_3fdba35f04,0.7306913388625976,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,1582,23.0,0.19
content_050b3c528b0a,client_3fdba35f04,0.730619910598096,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,483,20.3,0.21
content_d3cd7dc4e850,client_3fdba35f04,0.7306052826245365,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,4219,18.0,0.17
content_b386de12835f,client_3fdba35f04,0.7306025331293374,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,2354,36.0,0.0
content_7ef9cd57bed6,client_3fdba35f04,0.7305921245723084,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,528,29.3,0.0
content_cba6e91030ec,client_3fdba35f04,0.7305809016300283,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,124,17.5,0.0
content_41baf0722ad9,client_8527a891e2,0.7305620565039909,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,False,104,3115,12.8,0.0
content_f15f55bda4af,client_3fdba35f04,0.7305278071357144,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,917,6.7,0.11
content_45c46ffdfc85,client_3fdba35f04,0.730516771059067,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,728,17.1,0.0
content_df4e19c1a579,client_3fdba35f04,0.730510821803225,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,186,35.2,0.0
content_0885b36a73e1,client_3fdba35f04,0.7305075952953132,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,1267,41.6,0.0
content_28432c97f315,client_3fdba35f04,0.7305075457039678,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,2801,29.8,0.07
content_dc092b2536cd,client_3fdba35f04,0.730404674785268,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,129,26.2,0.0
content_f6c4f4af5cac,client_3fdba35f04,0.7303753769024885,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,563,12.9,0.0
content_f97e09bba9e2,client_3fdba35f04,0.7303541285242106,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,2211,22.7,0.05
content_494a0d492834,client_3fdba35f04,0.7303173331449181,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,218,34.9,0.0
content_212e86a9fe84,client_3fdba35f04,0.7302346059846426,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,365,20.9,0.0
content_db35f1132b24,client_3fdba35f04,0.7302242936082388,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,1354,9.4,0.15
content_43322b7ac25f,client_3fdba35f04,0.7301848088344599,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,5178,43.1,0.06
content_6fd8fafe34fc,client_3fdba35f04,0.7301645181226752,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,144,25.9,0.0
content_7d67b997b662,client_3fdba35f04,0.7301269664678212,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,162,5.5,0.0
content_c7808ae5ec90,client_3fdba35f04,0.7300451049107014,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,223,19.6,0.0
content_197a5b1ed096,client_8527a891e2,0.7299826469096201,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,False,102,605,14.4,0.0
content_ba60decb51d4,client_3fdba35f04,0.7299507396230609,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,252,6.1,0.0
content_57f8f435488c,client_3fdba35f04,0.7298832457993185,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,586,10.2,0.0
content_0d0c0c89d0b7,client_3fdba35f04,0.7297418641840504,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,565,41.6,0.0
content_931496d08885,client_3fdba35f04,0.7295949620357205,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,123,12.9,0.0
content_3297602de767,client_3fdba35f04,0.7295611154569938,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,699,12.4,0.0
content_6d14ab4f1454,client_3fdba35f04,0.7295464175103558,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,1574,36.0,0.0
content_ac313f093729,client_3fdba35f04,0.729543609816153,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,991,15.2,0.0
content_6b5196195b13,client_3fdba35f04,0.7295213547472134,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,329,6.8,0.0
content_f0cb16433ca0,client_3fdba35f04,0.7294747838985935,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,232,6.9,0.0
content_33dbb6eda775,client_3fdba35f04,0.7294369585981366,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,195,13.3,0.0
content_c514066ce7a8,client_3fdba35f04,0.7294216845664455,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,392,40.7,0.0
content_20ddbdfbbd90,client_3fdba35f04,0.7293983778590277,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,5541,11.2,0.14
content_5644cbccd141,client_3fdba35f04,0.7293346753594078,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,319,22.7,0.0
content_43aa170d2d60,client_3fdba35f04,0.7293056582855336,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,162,17.9,0.0
content_735d815e2b1f,client_3fdba35f04,0.7292682593732128,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,220,24.5,0.0
content_3f50908209b7,client_3fdba35f04,0.729246516673939,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,1543,38.4,0.0
content_bcde9a32f161,client_3fdba35f04,0.7291913520088014,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,893,28.2,0.22
content_a7b437454458,client_3fdba35f04,0.7291737290144267,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,283,6.9,0.0
content_72a32e05ab83,client_3fdba35f04,0.7291319865191145,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,1686,28.5,0.12
content_6ca0fb020604,client_3fdba35f04,0.7290980526587874,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,383,16.6,0.0
content_b893db8d7619,client_3fdba35f04,0.7289150581899139,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,818,4.5,0.0
content_4fa4b4987157,client_3fdba35f04,0.7288792383253128,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,137,12.6,0.0
content_d85e106be16f,client_3fdba35f04,0.7287929915600522,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,229,13.2,0.0
content_3a1f8b441f3b,client_3fdba35f04,0.7287811610501448,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,978,27.3,0.0
content_706cc509a65c,client_3fdba35f04,0.728767975146802,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,127,26.0,0.0
content_9d4e9f7b6e58,client_3fdba35f04,0.7287582044628889,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,273,5.4,0.0
content_26150c6d3662,client_3fdba35f04,0.7287256908868326,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,577,7.7,0.0
content_66cb6a723db1,client_3fdba35f04,0.7285969044171098,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,869,9.3,0.0
content_a7838d5971d3,client_3fdba35f04,0.7285844328916081,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,118,13.6,0.0
content_4de5ac811c80,client_3fdba35f04,0.7285780174665265,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,739,24.5,0.14
content_f3abf132d293,client_3fdba35f04,0.7285716280390361,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,1065,8.3,0.09
content_878d99c07768,client_3fdba35f04,0.728498513585016,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,659,7.2,0.0
content_e53f7e3c81d0,client_3fdba35f04,0.728453012788021,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,247,5.8,0.0
content_49eea188f8e9,client_3fdba35f04,0.7284527922175582,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,313,34.2,0.0
content_b154d8d874a0,client_3fdba35f04,0.7284215743317768,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,304,30.0,0.0
content_70450b1c27ae,client_3fdba35f04,0.7283974071849741,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,8111,33.9,0.0
content_44c47f990ae1,client_3fdba35f04,0.7283630143075427,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,2563,16.1,0.2
content_c775042f717b,client_3fdba35f04,0.7282979575355266,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,164,12.2,0.0
content_96f899b54f8e,client_3fdba35f04,0.7282880893296065,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,259,37.4,0.0
content_eb28cfe1c540,client_3fdba35f04,0.72825000314956,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,2717,24.2,0.22
content_b83907720748,client_3fdba35f04,0.7282498887178446,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,3782,20.7,0.03
content_4059689bfb3f,client_3fdba35f04,0.728236246893984,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,541,6.0,0.0
content_1c539e7bac93,client_3fdba35f04,0.7282332634287332,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,618,3.6,0.0
content_ff8019ba021d,client_3fdba35f04,0.7282164439340704,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,894,33.7,0.11
content_6ca5e31fae81,client_3fdba35f04,0.7280618417963589,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,164,9.4,0.0
content_5f7bb3448ce0,client_3fdba35f04,0.7280512787098303,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,2948,43.1,0.0
content_914c7f86875f,client_3fdba35f04,0.7280120535333401,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,232,19.7,0.0
content_f560c60ddc0c,client_3fdba35f04,0.7279160580177794,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,339,9.0,0.0
content_837cb83fae82,client_3fdba35f04,0.7278980356195046,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,554,43.5,0.0
content_4463f504fbd5,client_3fdba35f04,0.7278968270205688,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,121,13.9,0.0
content_3f75aadd21f4,client_3fdba35f04,0.727854922912061,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,1003,11.7,0.2
content_7e24f3b27d73,client_8527a891e2,0.7278156077809826,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,False,104,825,11.6,0.0
content_e988c1699454,client_8527a891e2,0.7278004920486135,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,False,104,2197,21.5,0.0
content_55a1a3b15410,client_3fdba35f04,0.7277848505774105,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,817,14.7,0.0
content_4e658a59c333,client_3fdba35f04,0.72774546514272,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,199,2.1,0.0
content_bd823d21e6a4,client_3fdba35f04,0.72774546514272,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,338,2.1,0.0
content_846bb4dd8b44,client_8527a891e2,0.7277018004077362,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,False,104,870,17.6,0.11
content_83380dd90400,client_3fdba35f04,0.7276673117491621,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,701,7.1,0.14
content_08366e95bd39,client_8527a891e2,0.7276330187526028,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,False,92,209,44.3,0.0
content_80a7388c9224,client_3fdba35f04,0.7275845230020989,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,743,5.7,0.0
content_b88b3946f2d6,client_3fdba35f04,0.7275035368028449,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,499,23.6,0.0
content_9367f26e609a,client_3fdba35f04,0.7274638025501377,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,670,7.2,0.15
content_0f256e5b0b88,client_8527a891e2,0.7274609782092114,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,False,104,328,35.7,0.0
content_2f53ad6c4e4d,client_3fdba35f04,0.7273372288338328,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,815,13.3,0.0
content_35fe61cd0569,client_3fdba35f04,0.7273349483045018,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,176,10.1,0.0
content_29884c0f9255,client_8527a891e2,0.7272742206920365,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,False,102,428,12.3,0.0
content_0d7f4fecb391,client_4e07408562,0.7272573806869804,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,False,104,784,33.0,0.0
content_3fe65c176b7d,client_3fdba35f04,0.7272468868262247,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,218,6.5,0.0
content_19b90bd80671,client_3fdba35f04,0.7272301083805572,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,775,11.4,0.13
content_700de55b1459,client_4e07408562,0.7271024486731915,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,False,104,1258,14.5,0.0
content_9e93722afbc5,client_3fdba35f04,0.7270741924687073,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,840,12.3,0.12
content_b1a55167870f,client_3fdba35f04,0.7270092615528632,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,610,5.0,0.16
content_9cb90fcbdd91,client_3fdba35f04,0.7269983462479168,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,997,9.4,0.1
content_a10924bced3d,client_3fdba35f04,0.726877784877088,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,165,4.1,0.0
content_4b37e072572c,client_3fdba35f04,0.7268651486016321,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,1692,38.0,0.0
content_19467073543c,client_3fdba35f04,0.7268398903600101,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,97,9.7,0.0
content_5585a0e7089c,client_8527a891e2,0.7267612996548181,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,False,102,106,18.2,0.0
content_07ed396a0d74,client_3fdba35f04,0.7267243422058852,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,609,24.6,0.16
content_d2e4ecb28934,client_3fdba35f04,0.7265768085428502,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,2336,30.7,0.21
content_f0cedf87e792,client_3fdba35f04,0.7265504944454655,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,993,18.7,0.1
content_484c20bb99ce,client_3fdba35f04,0.7265011128076303,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,1208,38.3,0.08
content_c847746accc3,client_3fdba35f04,0.7264986448473514,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,5706,32.6,0.14
content_9a8f08a47294,client_3fdba35f04,0.7264774952526144,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,332,4.6,0.0
content_47d76d45619f,client_3fdba35f04,0.7264774670986349,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,41,131,15.7,0.0
content_0b47dae0c7f9,client_8527a891e2,0.7264634902282164,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,False,103,1191,23.1,0.0
content_c148e44db30d,client_8527a891e2,0.7264569753568036,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,False,104,335,31.3,0.0
content_468bdf208cd2,client_3fdba35f04,0.7264544022863811,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,3508,7.8,0.11
content_0f64f57f11ee,client_3fdba35f04,0.726452647279652,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,219,13.4,0.0
content_3f439296dade,client_3fdba35f04,0.726443961951968,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,3529,17.8,0.14
content_ef6e7d7cfe15,client_8527a891e2,0.7263994540374369,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,False,104,264,22.2,0.0
content_1337de8128cc,client_3fdba35f04,0.7263677839729377,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,945,5.5,0.11
content_9a38a54c532e,client_3fdba35f04,0.7263358392410989,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,688,3.5,0.15
content_bc3b77589ed3,client_3fdba35f04,0.7263012684078541,high,stale_visible_and_top_risk_decile,review_for_refresh_priority,True,104,304,4.2,0.0
content_aa8c0ad3a60b,client_3fdba35f04,0.7263012684078541,high,top_risk_decile_not_flagged_by_rule,review_for_refresh_secondary,True,104,187,4.3,0.0
